id,latitude_deg,longitude_deg,local_code
319848,23.762278,-99.143389,HRB
319849,29.510361,-106.12885,ACF
319850,19.35075,-99.186944,HUY
319851,21.607,-104.8325,BGM
319852,27.89929,-100.50765,RPE
319855,30.8507,-112.814801,LTA
319856,25.4406,-108.38896,JBS
319857,21.0413,-104.4431,IXL
319858,28.6836,-101.780501,MGR
319859,30.475351,-106.514831,PLE
319960,24.7951,-107.7231,BLO
319961,25.3462,-107.103,SRW
319962,30.506614,-115.887121,DAS
319963,24.7959,-97.85,LNY
319964,22.132,-98.2066,LPJ
319966,28.9979,-111.0527,PAV
319967,26.262677,-102.122664,ELT
319968,18.9872,-102.0851,CUV
319969,30.635,-115.9577,MAG
319970,29.8252,-111.2448,RGE
319971,26.6532,-108.094301,SPN
319972,25.7185,-107.1572,VLL
321116,27.104167,-100.831389,SRE
321117,23.612555,-97.877543,JOG
321118,18.700277,-98.891944,KHU
321119,23.639325,-98.464417,BAO
321120,23.239639,-97.888806,RCB
321121,27.516134,-104.15789,NOV
321122,25.695303,-100.317478,HFD
321146,22.7891,-98.49,AHS
321147,27.0992,-105.0778,LSA
321149,27.2385,-100.9146,RRB
321150,22.7004,-98.5009,RBL
321151,22.8155,-98.5574,BTY
321152,23.295,-97.8875,RAZ
321153,22.8664,-98.386701,PAE
321154,22.8728,-98.5864,ASH
321155,25.674269,-100.308161,HED
321156,19.505984,-99.179256,HTN
321169,25.536539,-100.199986,HHH
321170,26.979194,-100.264721,SGE
321171,32.300833,-114.975,PBO
321173,19.43719,-99.148063,HNP
321174,32.409944,-115.049083,LOP
321175,23.77356,-105.326658,ELS
321176,29.70041,-102.137158,RLW
321644,19.359694,-99.276806,HFA
321645,23.374222,-97.928584,RRN
321646,25.447861,-98.473083,PIT
321647,31.288028,-116.391722,EER
321648,25.262284,-106.8017,SIW
321649,25.933889,-109.210556,PMY
321650,22.549127,-98.057853,VAE
321651,29.308333,-101.090278,LOR
321652,29.414349,-101.397725,ESE
321653,18.818611,-99.218473,HMR
321654,19.385748,-99.2462,HFP
321655,17.577593,-93.412714,CCJ
321656,28.725771,-109.817585,AGM
321657,24.760055,-107.749174,GVN
321672,20.808405,-105.255848,VBS
321691,21.942507,-105.274911,TXP
321692,21.583759,-104.6885332,PCK
321693,21.839676,-105.172792,SIT
321694,21.393753,-104.128434,AMA
321695,21.430033,-103.905605,APJ
321696,21.240628,-104.167934,MDM
321697,21.442661,-104.197225,ETN
321698,21.682934,-104.305722,HIC
321699,21.49986,-104.067751,SJX
321802,24.748404,-106.317911,SEF
321803,27.9881,-111.038887,BLB
321804,26.841677,-107.0971,RCU
321805,25.777028,-102.956639,PTN
321806,26.951026,-100.713416,RMC
321807,16.495761,-94.39862,LHV
321808,25.757672,-104.434218,EDR
321809,30.951281,-109.753835,MDF
321810,27.093586,-99.982531,LGI
321811,18.519963,-102.375289,TBC
321819,29.907,-114.447676,PBF
321820,30.320266,-115.821263,SCO
321821,30.61667,-115.929698,RML
321822,28.753366,-105.677934,CFF
321823,25.151723,-106.979489,SJW
321824,28.942346,-102.393098,GSD
321825,26.433538,-107.270901,BAB
321826,28.306719,-112.885271,EBI
321827,19.155378,-102.008585,COB
321828,27.455281,-110.019717,JMS
321840,30.571796,-115.92079,EBP
321844,30.41432,-115.868816,PIN
321845,19.041877,-98.261044,HRI
321846,25.505621,-100.082557,SPL
321847,26.842652,-107.061353,GCC
321849,19.344223,-99.204256,HTW
321850,24.9652,-107.754583,FAP
321851,25.237494,-106.837591,LUE
321852,25.654779,-100.292795,HPT
321853,22.694137,-104.620994,NAH
322552,19.076367,-98.164005,HPW
322553,32.286711,-117.037815,HTI
322554,24.90499,-107.281708,NOA
322555,27.406389,-110.233888,AGS
322556,31.038086,-107.530996,FNL
322557,27.370417,-109.908056,SIL
322559,18.987527,-102.112083,LEE
322560,19.6225,-105.170937,AMD
322561,22.806972,-98.487,PAG
322562,25.48014,-107.932295,MFP
322563,23.388579,-98.781319,RGA
322564,29.068194,-105.126663,PBL
322565,19.436581,-99.201368,HSV
322566,19.440583,-99.20325,HJM
322590,17.533596,-91.984442,
322822,19.290366,-99.161456,HGG
322823,19.598723,-99.049292,HEP
322824,21.877302,-102.257426,HJN
322825,17.815672,-97.743611,JPA
322826,22.043206,-98.473092,PLA
322827,20.755789,-100.317596,HQS
322828,27.420556,-110.1,CFU
322829,19.285793,-90.300021,SJQ
322830,22.993656,-109.767664,HCJ
322961,25.617376,-97.81669,ECG
322962,25.837279,-98.117336,TRM
322963,24.824711,-98.164431,
322967,25.972194,-98.119168,AAB
322968,24.563284,-103.032122,PFO
322969,19.379351,-104.987386,CIX
322970,19.316187,-99.22046,PFP
322980,16.891884,-92.054834,OCO
323046,18.023333,-95.853611,
323390,24.109686,-105.922812,TAY
323391,25.210781,-106.569451,TOP
323392,25.128263,-106.552689,CAN
323393,23.887633,-105.719018,
323394,23.935466,-106.872801,
323395,23.909576,-106.897357,
323396,24.770113,-106.77038,
323397,24.966947,-106.956454,
323398,25.355589,-107.556547,
323399,27.261718,-108.29294,TMS
323400,27.725133,-107.652015,
323401,27.917501,-107.043159,
323402,27.600945,-107.122756,
323403,27.277004,-107.1499,NOR
323404,21.546076,-105.28736,
323406,27.678451,-106.842784,TEB
323407,25.193032,-106.860011,LVL
323408,25.204562,-106.775905,EPA
323410,25.151144,-106.802273,ADJ
323414,22.538607,-105.717215,
323415,22.990549,-105.86842,
323416,22.201221,-104.647072,MAN
323417,22.525853,-104.497873,HZM
323418,23.08303,-104.545296,LCN
323419,23.000115,-104.293973,LOS
323420,22.316867,-104.0207,
323421,22.218361,-104.059687,
323422,22.190108,-104.244516,
323423,22.236136,-104.271938,
323425,21.787215,-103.774474,
323426,21.88036,-104.019506,
323427,21.708936,-104.09111,PCM
323428,20.892698,-104.478155,ELR
323441,26.896361,-109.525027,ADM
323448,19.286887,-99.052482,HTF
323449,25.300041,-99.721716,PAR
323450,28.70467,-106.12176,HND
323451,27.268005,-101.051459,EHT
323452,26.44424,-105.499956,VOO
323453,19.289303,-99.638334,HJE
323454,25.168091,-107.118611,PNC
323455,24.233892,-105.820197,YMA
323456,19.357398,-99.282896,HAB
323457,22.894599,-109.901943,ASL
323580,26.182586,-106.595219,
323581,26.055491,-106.970514,EZO
323857,23.385099,-105.144418,LOD
323858,23.495019,-104.39784,
323859,22.785651,-105.100625,
323864,19.322728,-99.204347,HFN
323865,19.296813,-99.185982,HEK
323866,19.29622,-99.185664,HKT
323867,19.30475,-99.210278,HZT
323868,19.394188,-99.281978,HAO
323869,19.438293,-99.188492,HPN
323870,19.402196,-99.275016,HPP
323878,21.509215,-103.804158,
323915,31.636762,-112.812528,
323925,24.699766,-106,MOX
323926,19.427299,-99.194406,HJW
323927,25.235992,-106.769275,RNC
323928,30.305161,-106.479226,VSP
323929,28.568056,-107.467221,CDG
323930,28.858056,-101.873888,REC
323931,19.418739,-99.169072,HDX
323932,23.786944,-97.878056,CTF
323933,15.086121,-92.502777,IHC
323934,29.673203,-105.280751,RTA
323935,28.347778,-101.672778,RLR
323936,28.342132,-104.515177,MLP
323937,25.756865,-106.797866,BVA
323938,28.310814,-102.402143,GAB
323939,28.199464,-100.233572,RRG
324210,29.500556,-101.667571,LAN
324211,22.013807,-104.544069,ZQN
324213,28.781083,-101.30071,EDQ
324214,29.654077,-101.466669,RPB
324215,27.364701,-100.624465,SFW
324216,31.322506,-110.590133,RNA
324218,25.561266,-104.285241,SPG
324219,26.202206,-98.558212,VEA
324220,32.561902,-115.258558,ISL
324221,29.636925,-101.469959,TRS
324222,25.696056,-100.177056,HRY
324223,28.576416,-100.936635,RPV
324224,19.393754,-99.239085,HRP
324225,19.408319,-99.231275,HVS
324226,19.39425,-99.237194,HOC
324227,19.394245,-99.239232,HDL
324228,26.814846,-105.619571,RFU
324229,27.147258,-100.747276,MLO
324230,14.905922,-92.4465,MRM
324231,26.446838,-99.666483,SMK
324232,27.986694,-100.225724,EAG
324233,22.797147,-99.140886,PLR
324234,23.741128,-98.223815,LJA
324237,19.298592,-99.183196,HPV
324239,20.702397,-103.376303,HAZ
324242,19.849668,-89.693175,SRH
324243,27.369395,-109.938403,SXA
324244,31.708581,-114.524374,GSC
324245,25.196893,-108.068683,MOH
324246,26.8775,-99.890557,SKT
324247,25.91075,-108.918388,MHH
324248,24.944324,-107.751679,AAC
324249,23.662874,-97.95002,CTI
324250,29.018056,-102.014444,EBO
324251,25.563105,-98.607593,DLD
324252,22.102013,-97.975933,TOI
324253,23.762275,-99.138064,HGX
324254,23.763178,-98.74587,JMV
324255,27.538889,-108.681389,DZN
324256,17.577833,-93.063,EBC
324257,28.193321,-101.555128,RPA
324258,21.818613,-104.521592,LSH
324259,21.679373,-104.531888,HGO
324260,28.409801,-102.614401,ENT
324261,19.357995,-99.274123,HYC
324262,19.357481,-99.275128,HCF
324263,32.276763,-114.965679,PHA
324264,25.711499,-108.30648,BBB
324265,24.9392,-107.864188,MLR
324266,21.189617,-105.149591,VAS
324275,24.821968,-107.580246,ACB
324276,27.773338,-106.015214,RCW
324277,24.608317,-107.449834,MRI
324279,24.714586,-107.415919,CPV
324280,25.840642,-107.322625,LNA
324281,25.527798,-107.296706,BAM
324293,24.719854,-107.540039,PRL
324294,15.286305,-92.749889,PRV
324295,26.043294,-104.870018,LBX
324296,22.495096,-104.771744,STJ
324297,25.664613,-107.499709,SAL
324298,28.231169,-102.568148,CPG
324299,27.312946,-109.881604,SNY
324300,27.476666,-109.979722,STB
324301,18.850475,-98.447013,AOC
324302,22.349301,-104.949114,DNY
324303,27.521079,-100.800533,SAW
324304,29.639167,-101.759166,RSX
324305,24.872339,-107.487607,ASB
324306,25.406723,-108.072245,EVO
324307,27.20518,-100.600197,LPY
324308,29.097778,-101.189388,EAU
324309,25.145338,-99.844681,MTM
324310,28.216379,-101.876637,SAX
325173,28.798056,-107.0475,CPI
325174,29.224167,-101.243611,LMT
325175,28.838333,-101.996667,RLI
325176,26.280556,-109.058332,CRH
325177,28.764444,-101.935,EIF
325178,21.981389,-97.716111,THI
325179,27.028333,-100.383333,RCN
325180,19.352302,-99.187173,HPE
325181,26.967253,-105.426192,ELQ
325182,24.75709,-107.652073,ARM
325183,19.438423,-99.159725,HOE
325184,19.376051,-99.255873,HCS
325186,24.730507,-106.605687,SJO
325187,23.941039,-106.437371,SIG
325188,23.041987,-98.107789,LKA
325190,24.66745,-107.401428,SRY
325191,28.738889,-106.928333,CDI
325192,25.947874,-107.368445,VLO
325193,26.326111,-107.910556,VRS
325194,27.956056,-102.066555,RSH
325195,26.571449,-107.933854,RDB
325196,19.364642,-99.259665,HPD
325197,25.557614,-107.366323,SCS
325198,26.083758,-99.599239,FBB
325199,25.777166,-108.850611,CON
325200,20.312778,-101.996111,LPD
325201,19.427458,-99.189286,HFU
325204,18.935,-103.954167,RDZ
325216,18.390305,-95.726691,
325217,21.156879,-97.756401,
325218,19.533333,-105.075278,CHM
325219,18.209182,-96.091368,AMV
325243,26.89451,-111.955771,GLL
325252,20.623719,-100.368867,
325259,25.223621,-111.759541,AYL
325265,31.311,-113.552331,PDZ
325331,19.430405,-99.162178,HRA
326210,25.339002,-105.739309,
326211,25.085305,-105.43466,
326212,25.198203,-104.577223,
326213,25.828086,-103.542975,
326214,16.383432,-96.591587,
326215,19.421584,-99.750799,
326226,24.900937,-106.38515,VGL
326227,25.065848,-106.327951,CNE
326228,24.84044,-106.394173,SMD
326229,24.833722,-106.54809,EGM
326230,24.831293,-106.518517,AYC
326231,24.954544,-106.419465,CNZ
326232,24.894589,-106.119284,DIH
326233,24.798599,-106.467681,FLO
326234,24.799598,-106.354006,SYU
326235,24.841584,-106.442602,SVI
326238,27.382432,-108.408217,MPJ
326239,24.952362,-99.616978,STO
326240,19.027371,-98.229914,HPH
326241,20.611181,-103.819054,PCC
326242,20.653306,-103.389431,HWE
326243,20.577556,-100.347016,HQO
326244,20.624986,-100.367994,HQU
326245,20.623578,-100.170712,HEC
326412,25.684117,-100.355942,HHO
326413,24.721802,-107.785007,LHG
326414,28.807181,-108.929022,TAR
326416,25.674393,-100.353388,HGZ
326417,24.650429,-107.559395,AHC
326418,19.357411,-99.197744,HHG
326419,19.272389,-99.207695,HAH
326420,26.877293,-100.112166,LCT
326421,25.647391,-100.353819,HHK
326422,25.646751,-100.353822,HHJ
326423,16.732864,-97.490938,SMY
326424,16.537772,-97.479874,LLG
326425,16.643715,-97.491992,PDC
326426,16.669065,-97.468485,BAH
326427,23.928181,-104.580387,FSA
326476,23.691111,-98.371389,RTO
326477,24.740639,-106.166856,MST
326478,20.680883,-103.399016,HGH
326479,19.428945,-99.178844,HHR
326480,25.792674,-104.330372,CEC
326481,27.571972,-100.297778,JGT
326482,25.66475,-108.513233,LPN
326484,25.762131,-107.057514,DLA
326485,28.629832,-106.124904,HDD
326486,19.400289,-99.272697,HIF
326487,30.4895,-115.977806,LZB
326488,19.059421,-98.220343,HHI
326489,16.832014,-99.864421,HVB
326490,26.184986,-107.279808,AAT
326594,19.364445,-99.260916,HTA
326595,32.517911,-117.008296,HHB
326597,19.427771,-99.168641,HIT
326598,20.672616,-103.409207,HHS
326599,19.357803,-99.274419,HMB
326600,19.433636,-99.14412,HIY
326601,19.04336,-98.233921,HAQ
326602,25.530349,-103.295785,EPZ
326603,19.402732,-99.276972,HJO
326604,19.821944,-97.376916,HUQ
326605,18.984611,-98.242027,HUO
326606,19.359167,-99.279083,HBJ
326607,16.297562,-94.164531,LGR
326608,28.391899,-106.208992,SCH
326609,19.427335,-99.165401,HLR
326614,16.809624,-99.839753,HVG
326615,25.675318,-107.646194,TRO
326617,25.27639,-107.180162,EDG
327192,19.086501,-98.198674,HUN
327193,18.311135,-99.930071,HRU
327195,16.930778,-99.820689,HHU
327197,20.557339,-100.484461,HIU
327198,24.813283,-107.278964,LVA
327569,24.94838,-107.469321,SBL
327570,25.485411,-108.247925,BGA
327792,30.132725,-106.408644,ARP
327793,19.337221,-99.590443,HRG
327794,25.403452,-108.121214,ROS
327795,20.543472,-86.867778,ILP
327796,28.775415,-107.087487,BGC
327797,27.524145,-105.34933,CHO
327971,19.426659,-99.171773,HDI
327972,19.512319,-96.945087,HLL
327973,24.767389,-107.232539,BCB
327974,18.501817,-93.520564,HRS
327975,18.69515,-93.332928,HRR
327976,19.729351,-103.977854,TUX
327977,24.762537,-107.214607,CAR
327978,19.454586,-99.218205,HLY
327979,19.455612,-99.219321,HLX
327980,16.267719,-92.081566,COM
327981,24.887225,-107.646183,MRT
327982,16.855619,-99.897661,HFS
327983,17.990125,-92.963934,HIO
327984,30.653311,-108.790358,RCR
327985,30.547444,-106.164028,CAB
327986,30.864844,-108.751778,PSA
327987,28.72777,-105.98844,EME
327988,19.379666,-99.121461,HVD
327989,19.099666,-90.335201,JAB
327991,18.703868,-99.488478,HAY
327993,19.675769,-101.204954,HVV
327994,19.206778,-90.301428,NAY
327996,19.403931,-99.170963,HIK
327997,19.343681,-99.202069,HJN
327999,28.725028,-108.886918,MLI
328255,19.310564,-99.219605,HFL
328256,19.366764,-99.262233,HFF
328257,26.445208,-107.440052,ARV
328258,26.456239,-107.377433,TFL
328259,19.279787,-99.607697,HNG
328260,19.42492,-99.203155,HVY
328261,28.939497,-104.644612,AGO
328262,19.027828,-98.235799,HDP
328263,19.3384,-99.182172,HHW
328264,18.91547,-99.49497,HJP
328265,23.173322,-98.113525,RYO
328266,22.692388,-98.227722,LNG
328267,19.303674,-99.201274,HEL
328268,19.358603,-99.278556,HDA
328269,26.784837,-99.307085,ERT
328270,20.617332,-100.407158,HSU
328271,19.363028,-99.2815,HEI
328272,28.508733,-100.703919,HNI
328273,25.354368,-108.2187,LAE
328274,22.748998,-98.411585,AEP
328275,24.728997,-107.680568,APR
328276,18.897115,-96.942686,HHC
328277,25.057181,-97.742385,MWS
328278,19.702357,-98.811452,JDO
328279,18.793401,-103.786115,RNZ
328280,20.137842,-98.729175,HRM
328281,28.089865,-110.534182,CSA
328282,24.921469,-107.256425,PZO
328283,19.543493,-99.275021,HLF
328352,32.609342,-115.477417,HDM
328353,30.206291,-108.950653,PHU
328354,25.670483,-100.390233,HCN
328355,20.605191,-103.839562,PVW
328356,28.057181,-100.491992,LGA
328625,29.909806,-114.467944,END
328626,18.293941,-96.194465,LMV
328628,24.730306,-107.544722,LIL
328629,28.02375,-100.434713,TAF
328631,28.614109,-102.091901,CBD
328632,28.564956,-101.249529,SFF
328633,19.387668,-99.251008,HCB
328634,27.324319,-100.642845,RTZ
328635,27.775416,-107.491609,SOG
328636,29.118098,-103.913676,MBS
328651,19.405209,-99.167783,HHD
328652,24.568748,-105.890136,BAI
328653,32.420389,-115.160327,BKE
328654,25.295667,-107.547722,BTT
328656,23.965859,-104.599429,RNG
328658,27.979306,-107.595056,JTO
328660,29.702426,-105.088574,GUA
328661,20.665893,-103.394021,HRX
328662,25.744458,-108.480475,GCN
328663,23.73861,-106.830833,OLE
328664,31.699373,-116.624772,GYA
328665,22.455043,-98.763331,RTF
328772,19.358591,-99.276232,HLO
328773,19.428267,-99.180858,HGN
328774,25.646193,-100.354666,HVF
328780,27.129875,-104.952575,CJM
328783,19.438973,-99.174883,HPM
328835,14.665036,-92.327463,PTE
328836,18.490008,-96.359507,FTA
328837,25.794346,-100.446327,AFL
328838,30.775427,-108.689506,RAB
328839,19.436599,-99.148848,HTC
328840,30.727366,-109.057456,ROX
328841,28.007957,-102.177837,EPM
328842,32.53233,-115.156521,PQR
328843,32.592669,-115.006108,PLZ
328844,19.428667,-99.200036,HOM
328845,19.398928,-99.229013,HFE
328846,19.434329,-99.149613,HEU
328847,19.42723,-99.192743,HNK
328848,19.001417,-102.217531,LBS
328849,28.952572,-111.253725,AES
328850,26.395244,-101.786209,LPO
328851,25.646548,-100.334233,HZE
328852,19.31125,-99.223361,HIG
328853,28.371017,-100.913062,CML
328854,23.441519,-97.876035,RLM
328855,23.714605,-97.826712,LGU
328856,32.55492,-114.996577,PXE
328857,19.180036,-96.319808,HSO
328858,25.899278,-103.988694,SJK
328859,32.120496,-115.169902,LVO
328860,28.538646,-102.397176,LPM
328861,24.892034,-107.584271,CGU
328866,19.361362,-99.16852,HBC
328868,22.324155,-98.164632,YAK
328869,25.751576,-108.769897,PIG
328870,25.854755,-98.638303,BUE
328871,19.293806,-99.657389,HEM
328872,19.4285,-99.203389,HPX
328873,19.429259,-99.202941,HCR
328874,20.19999,-104.082292,TEO
328875,23.481217,-97.7885,REB
328876,27.610501,-100.748291,POE
328877,19.427706,-99.187929,HTH
328878,27.1925,-100.829444,RJA
328879,30.609833,-111.400556,LLT
328880,25.203715,-98.203898,PEI
328881,25.766915,-104.667011,PHO
328882,19.312054,-99.220525,HHA
328883,22.694135,-99.024222,RAM
328885,16.106927,-97.614763,TTP
328887,16.279363,-97.831645,RYC
329047,19.429596,-99.160895,HPA
329048,19.427924,-99.162967,HAM
329049,21.947778,-98.506389,EFE
329050,29.006353,-111.061812,LYH
329051,21.80359,-97.654501,OZM
329086,27.245528,-100.974417,RZR
329087,23.894012,-98.227902,HSJ
329088,31.168868,-112.805623,EJJ
329089,25.918278,-98.014096,LFE
329092,23.350393,-104.243614,TZC
329093,26.419263,-107.616613,CNP
329094,24.15011,-106.156387,PVJ
329097,19.428465,-99.204613,HTB
329098,22.590583,-97.996556,RLD
329100,18.431797,-93.197542,HOB
329101,19.408083,-99.285028,HAW
329102,19.345203,-99.200829,HIH
329103,28.912919,-101.166525,HDC
329104,22.773537,-98.050343,CSS
329107,25.453063,-108.319931,CSX
329151,0,0,
329152,25.083333,-99,VQS
329153,21.247906,-100.661987,LRC
329154,29.694401,-105.817049,SCF
329155,32.490878,-115.184342,ALM
329156,18.6466,-99.260941,TQE
329181,19.439452,-99.18508,HPJ
329182,19.444305,-99.21175,HRT
329183,18.431804,-93.33836,UNI
329184,19.452574,-99.213989,HJD
329185,14.734519,-92.327917,MUR
329186,19.360856,-99.267647,HBH
329187,22.744449,-98.035494,ZAT
329188,19.43299,-99.181508,HPL
329189,19.447833,-99.206944,HLG
329190,19.448121,-99.207363,HLH
329191,26.621113,-100.98625,ETO
329192,19.550995,-90.020282,HAN
329193,19.442442,-99.204703,HKX
329194,19.441485,-99.203471,HKY
329195,16.523419,-97.435392,CRZ
329214,19.44252,-99.204019,HKW
329215,19.442436,-99.203403,HKZ
329216,16.851691,-99.85614,HEQ
329217,23.978613,-98.519064,CJT
329218,19.715171,-101.119145,HCP
329219,19.305037,-99.164092,HOZ
329220,27.71831,-100.86907,ALD
329221,22.903006,-109.92539,HHQ
329370,24.023004,-98.715164,RPT
329371,25.718111,-108.726917,PMN
329372,25.005222,-107.724443,ROD
329373,25.191842,-106.791332,PLJ
329375,25.886709,-108.888927,CDS
329376,28.560555,-101.679722,LNP
329377,19.400092,-92.039283,HPR
329399,24.629667,-107.480297,LRO
329400,26.882401,-101.445925,HST
329401,24.034278,-110.335833,HOA
329402,29.859648,-109.321992,GRA
329404,29.680817,-108.982169,NAC
329405,29.820377,-109.142125,BAC
329406,25.7426,-108.957343,GYE
329407,27.355336,-100.684444,MVE
329408,25.485908,-106.616914,PGT
329409,26.222521,-107.22783,SFN
329411,18.939391,-99.194942,HIM
329412,19.32311,-99.125722,HHN
329413,27.374776,-109.937428,FBJ
329414,18.246933,-95.721035,AZK
329415,19.433914,-99.143475,HTJ
329416,24.321481,-107.398628,EDD
329417,31.713691,-106.392287,HDJ
329505,19.318264,-98.855454,HIX
329506,19.406889,-99.271889,HFR
329507,28.247351,-108.273105,CHR
329508,23.720194,-99.081667,HTT
329509,26.948111,-99.866389,CTO
329510,18.034834,-96.156461,HNL
329511,25.633139,-100.30111,HCO
329512,21.062138,-101.577912,HGI
329513,22.256361,-97.85936,HOD
329514,23.047647,-97.822402,ERP
329515,25.65652,-100.387695,HFJ
329516,29.441338,-107.912055,ACN
329517,18.398211,-95.222448,LTX
329518,28.073,-100.391888,LCW
329519,25.736639,-108.927861,FRL
329556,25.411213,-106.635014,MDT
329557,20.6125,-100.396639,HIQ
329558,18.715536,-103.655154,SVL
329559,28.013371,-110.659224,CWP
329560,18.814527,-99.094826,HNM
329561,25.86925,-98.607333,TAG
329562,23.215528,-98.842806,AEJ
329563,16.344274,-91.993828,YLK
329564,24.684838,-99.401367,DDD
329565,16.754619,-93.081008,HCL
329685,25.516516,-103.395063,HBT
329686,24.939336,-107.339626,LNL
329687,29.679606,-108.251132,MDN
329688,28.265692,-105.532416,STN
329689,19.337423,-99.189627,HNF
329690,30.601936,-112.98109,BHA
329691,32.613952,-115.083503,YTN
329692,19.424278,-99.175421,HMT
329693,24.959335,-107.606945,LMS
329694,27.652889,-100.530917,RMZ
329695,19.1853,-96.131581,HXY
329696,29.142653,-107.103343,ALQ
329697,27.405496,-109.963084,TGS
329698,24.932938,-106.627952,BAJ
329704,28.06607,-110.623712,UGA
329705,19.149444,-96.094444,HFM
329706,16.832464,-99.86433,HVO
329707,24.962257,-107.641944,SAN
329708,19.314639,-99.205581,HOV
329709,24.863863,-106.603749,CES
329710,19.73348,-101.105081,HHX
329711,16.828557,-99.914417,HIE
329712,20.309194,-97.323028,LOE
329713,27.352154,-109.965952,SNQ
330065,28.739082,-105.981582,HLW
330066,14.772546,-92.382491,HLF
330085,21.010381,-101.513821,HZP
330086,27.0403,-105.046919,LFR
330111,19.313581,-99.136832,HFB
330117,32.576638,-114.983387,BOV
330118,19.538814,-99.196401,HEZ
330119,22.138441,-101.030374,HON
330120,19.310365,-103.642049,ELE
330122,19.216386,-97.746389,HDU
330129,31.950358,-116.752431,HHF
330133,25.658536,-100.342783,HIS
330137,20.586111,-100.370832,HNQ
330139,27.907326,-101.709848,RCV
330140,20.697928,-103.373451,HRD
330142,28.916686,-111.357124,MAY
330143,19.049222,-98.232417,HSZ
330144,19.5345,-99.026752,HXE
330148,22.251487,-104.970773,MDH
330149,22.264644,-104.486614,JMA
330151,22.079585,-104.585335,GAV
330152,21.341221,-104.316192,ELX
330153,20.747618,-105.386523,HNY
330154,22.057279,-104.295773,GPE
330211,23.9542,-97.784317,LMN
330212,19.44068,-99.144342,HJC
330213,29.093251,-100.7641,RES
330214,23.346173,-97.77891,LDM
330215,25.942433,-107.143053,PLM
330219,19.197463,-95.157592,HLN
330220,19.4405,-99.202669,HCX
330221,27.740385,-107.632159,HEE
330223,24.945271,-106.254328,HJB
330224,19.683333,-95.785277,HIP
330225,18.112634,-93.354523,SRC
330226,25.485986,-107.926166,HLB
330227,16.523787,-97.388194,SJT
330228,16.63535,-97.574998,LCV
330229,26.317875,-109.029528,RZZ
330231,25.6326,-108.614035,ETS
330232,20.486025,-97.512659,HGQ
330243,18.893752,-99.005321,HGY
330244,27.471326,-110.081912,ONE
330245,19.351939,-99.187649,HPF
330247,26.528028,-111.465389,CHA
330248,18.133573,-91.769577,NLB
330249,19.018395,-102.285012,FNY
330250,22.782703,-98.691906,PDM
330251,25.709678,-108.597702,EKP
330257,19.362644,-99.183222,HGC
330261,23.163403,-109.491564,HDE
330262,19.359685,-99.271258,HWP
330263,21.837057,-102.286245,HBM
330264,19.434589,-99.146434,HOY
330266,24.272572,-97.79021,SDL
330267,22.649481,-99.175271,SPY
330268,25.589176,-100.25841,HZO
330269,25.822401,-107.274996,AGY
330270,25.938336,-107.15732,PTO
330271,19.956023,-98.063448,HAE
330272,23.255225,-106.214995,MSC
330273,19.364643,-99.266804,HFC
330276,19.423293,-99.173822,HWI
330277,25.543494,-108.57037,CHB
330278,19.358478,-99.173164,HLM
330293,19.508811,-99.23216,HAP
330294,28.639387,-108.773046,ESA
330295,27.384008,-101.154392,RRA
330296,28.219292,-110.587661,ELA
330297,25.319443,-108.03553,ACT
330298,20.962883,-100.757674,HHV
330299,19.311436,-99.220995,HNT
330301,26.05922,-98.368308,HGS
330302,24.684567,-107.546934,MGS
330729,25.294266,-100.016139,PNL
330730,23.410833,-97.832639,LNC
330732,28.396529,-101.268739,SCE
330733,18.752336,-96.197277,AHO
330734,25.64295,-100.359967,HHL
330735,19.329689,-99.214151,HPI
330736,19.431855,-99.148564,HMD
330737,26.719957,-108.332229,FRR
330738,20.474639,-86.975889,HCZ
330739,20.484128,-100.089872,QPA
330742,22.601441,-97.93166,SDI
330743,19.62867,-99.163741,HHT
330744,27.226051,-110.00111,TRX
330745,27.949347,-100.284581,CYO
330779,19.079971,-104.290852,HRV
330780,26.335639,-101.545,VRO
330933,27.562272,-102.120187,EDV
330934,27.218032,-104.841307,ELP
330936,28.047666,-100.38445,CCS
330941,25.47675,-99.549334,RSK
330942,27.848115,-104.204827,SJE
330968,27.335733,-105.120207,RTC
330971,32.39389,-114.865157,ITA
330972,28.189101,-108.382767,PTP
330973,19.29791,-99.16207,HMQ
330974,19.094167,-94.831389,HII
330975,25.883029,-98.121273,VMV
330976,27.681488,-100.594043,CTL
330977,25.013333,-99.477222,NJO
330978,18.367495,-102.772036,TTO
330979,32.27852,-115.115764,ASS
330980,27.198565,-104.978905,CPZ
330986,25.673644,-100.348584,HJS
330987,19.363866,-99.175854,HMV
330988,19.515619,-96.881742,HAL
330989,19.256853,-99.716511,HES
330990,19.516706,-100.41015,HZI
330991,19.287744,-99.149078,HXI
330992,19.289063,-99.148952,HSS
30631,26.72719955,-113.5589981,
30671,19.093399,-102.393997,AZG
43044,27.40730095,-109.9280014,CEO
4911,30.6745,-110.931,MM69
43107,26.992201,-109.416,NVJ
32148,20.62249947,-87.0821991,PCE
32149,27.06920052,-111.961998,PCH
32168,16.350002,-98.061996,
32274,16.21260071,-95.20159912,MM57
32291,27.29660034,-112.9380035,SIY
32483,20.227301,-87.438203,TUY
32494,32.44530106,-114.7979965,SLR
32690,27.035701,-108.947998,ALA
321994,37.93243,-109.341225,U64
